frequency_mhz,power_db,bandwidth_mhz,pulse_width_ms,pulse_interval_ms,frequency_variation_mhz,duration_sec,spectral_entropy,class
2486.6275773415973,-51.90424913939294,8.969287022623405,0.0,0.0,2.0632120594573236,15.2787114815858,0.22336590181487462,STABLE
2448.542721921698,-55.2197125011305,72.59935733290094,0.0,0.0,9.050037594521873,4.121548601757341,0.8670703059672372,WIDEBAND
2470.127080710936,-51.77539687463598,11.944391903887627,0.0,0.0,1.3486034427452867,16.21852403222263,0.20245889736163925,STABLE
2434.9303725871973,-51.44544639817338,85.06517991516128,0.0,0.0,10.74418342090302,2.602357606594791,0.7679229482271104,WIDEBAND
2411.689683853529,-45.87014672668182,18.246517737786576,0.47119793756703476,5.279221197482293,27.168498438381597,11.182516957341777,0.6110602213517288,AGILE
2492.779543017228,-53.813259508348885,10.178434993421586,0.0,0.0,2.562148905814153,5.602269493205997,0.20383268999157253,STABLE
2476.0275468200666,-43.37574047023508,19.681981328144367,0.9062212989753706,6.313343301566655,4.112829724051701,8.368607240968219,0.43845666375167724,PULSED
2445.1046500185257,-45.89924405716451,6.406178021406619,0.0,0.0,1.7415765940154169,13.315985350696455,0.21229091619179263,STABLE
2422.079792120893,-57.17956388541283,7.490783660467939,0.0,0.0,0.2941394817815619,13.49630976214467,0.1983494992885858,STABLE
2450.6374069486565,-54.81060599626051,7.3032312978753575,0.0,0.0,2.481832917313754,9.327389047129216,0.268789936439941,STABLE
2494.6947456134467,-49.83825605665807,52.42220320288914,0.0,0.0,8.276632900065767,3.7117567241289597,0.7389391582029216,WIDEBAND
2415.4876656438432,-42.03468437022449,98.6037731709726,0.0,0.0,7.020924747670724,6.3817998400890055,0.98,WIDEBAND
2436.83839375588,-43.69741974416791,10.529223467251665,0.7713135734999774,5.233287052328682,1.7107995244263656,13.618764165550868,0.33725044899531664,PULSED
2434.014086964374,-31.80843212789538,27.9534489719802,0.5649722747413217,5.683242904090513,5.7419050345029685,14.422764892850836,0.4216481644644913,PULSED
2402.421050951704,-57.63190683579534,66.2692957224888,0.0,0.0,1.9452496211552788,2.339611044364535,0.8322722347024328,WIDEBAND
2490.2049331146077,-39.024655820399005,84.21890438387267,0.0,0.0,16.38194812173331,8.532889410609119,0.7469348356252502,WIDEBAND
2476.835250585048,-55.1241514817108,20.462957758224363,0.7172833995488895,4.800082030820459,6.096528752781619,8.112924084710993,0.5580947462767201,PULSED
2493.0711181205647,-54.34778708311954,11.452264749339019,0.0,0.0,0.03245213157519533,5.303916923062087,0.16743740010561112,STABLE
2496.4282648704107,-49.37486246950145,7.330135925452786,0.0,0.0,2.190473962888727,17.532695561464916,0.2606229608505948,STABLE
2497.0201572569845,-52.38724998425549,6.439133090711097,0.0,0.0,1.9078565662208944,6.172342098280824,0.07497040715817604,STABLE
2439.667259892508,-37.274345904716654,17.098138737358468,0.5588381442833527,2.9747473377879374,3.655781137103257,5.076239425433203,0.34200305167961775,PULSED
2477.635734076783,-28.374172976075478,8.996284632875678,0.48910485186503433,5.260129756031372,7.538845812029206,16.614576073008166,0.5061713481843325,PULSED
2410.7184351365177,-58.81736098998871,47.4060307416764,0.0,0.0,8.34110035986419,11.653475836613591,0.7400101746110288,WIDEBAND
2432.5134662689698,-46.444606998303215,16.433761073391015,0.9191365773096666,4.220410939510237,1.3663627667449876,6.543853200353039,0.4139238991981254,PULSED
2482.3218418914043,-32.5634551662885,10.962196608735706,0.5149706601716479,3.111548780604825,41.042143051102066,9.463898935226105,0.5020189114641505,AGILE
2409.983105717679,-63.268055661087196,4.378762640039211,0.0,0.0,0.299827022361286,6.829534463144343,0.32949734076289783,STABLE
2408.5478458682132,-49.83727121764946,62.42332995455191,0.0,0.0,3.5133224284046944,3.788950189231114,0.8121704939048647,WIDEBAND
2437.7510581863326,-55.46368599246024,72.22705343605328,0.0,0.0,12.140625528305815,9.419068287671422,0.8953475224212547,WIDEBAND
2460.780626518514,-45.881456210069516,16.416275624629606,0.7722642042434527,2.5157059223955662,22.13922697336183,4.212059651011003,0.6308884976037568,AGILE
2462.5505215415105,-50.972345233937915,19.790012170970634,0.8365723865271294,4.91289566323134,3.86284506188263,11.13394524866327,0.4205840303002938,PULSED
2479.576913962688,-35.985235201467546,21.39842176236047,0.5827066676383524,2.4403477763927657,22.008680537166313,12.55087377692842,0.6004783762485492,AGILE
2416.7691214469455,-43.69648896349306,7.840334049781482,0.7966941060378605,5.373715248560077,3.4339256382580325,8.017495112572684,0.46789793266609636,PULSED
2417.817132596784,-46.410421377784076,78.1952235949848,0.0,0.0,9.018194019256105,9.055560799091019,0.8243358090007836,WIDEBAND
2409.4129382152732,-47.35644636287999,25.525678658429257,0.6459022910975862,3.7127642037186863,32.24652308226694,4.169794068160339,0.5920547071198036,AGILE
2474.8893270723984,-34.33232109131958,14.650914918036325,0.785839822014538,4.829747721393859,29.930483730010835,11.840604378030648,0.4671359075097985,AGILE
2487.671079726462,-53.64664096293892,9.8952992196966,0.0,0.0,0.6111160792659533,19.29498699151972,0.18440056852675707,STABLE
2499.139804888562,-42.64140460396156,7.62250259627125,0.0,0.0,3.1925038640500034,13.310292531060657,0.1455522141192236,STABLE
2443.693813019518,-60.05533308784797,24.259526059179795,0.8195145535656051,5.2477137475839415,1.5018924955991788,14.070095295660225,0.5349841600907987,PULSED
2488.7166079512876,-35.64247798416172,27.125071244920917,0.9530654681617889,2.0277975054142225,15.696011410332597,14.040430842695661,0.5580286541007377,AGILE
2451.8142827150486,-46.46282620972922,46.70994804060334,0.0,0.0,11.88819833023371,10.822170863049728,0.800801419852276,WIDEBAND
2407.593457524976,-50.26340076047663,19.344272539423503,0.8642430662952338,4.660620531609695,29.072963089062075,6.146073037803289,0.5164359734849483,AGILE
2477.3300008009396,-38.951694617480385,21.033665887058632,0.2,5.654290645314148,1.9930411809918325,9.018379036055865,0.4349221271701149,PULSED
2467.5689508624205,-49.26392807356408,100.0,0.0,0.0,8.607377836356974,7.215060826982759,0.7782350923809513,WIDEBAND
2444.4835759281864,-67.24515310388512,8.63658240530623,0.0,0.0,0.8527205862440734,12.076785802445398,0.28243657017682455,STABLE
2485.030495997659,-39.04110382757912,68.12838922782082,0.0,0.0,9.537184946453007,3.9035537820796056,0.8618445317539123,WIDEBAND
2476.357115145556,-44.48290960355293,36.01218790290403,0.0,0.0,4.039140042336782,6.7401982445293775,0.757623334228685,WIDEBAND
2425.1120556155547,-41.470372990837745,17.62057495497139,0.9758951115144401,4.675709509521949,2.612098473171753,11.962581470527171,0.4339865304748637,PULSED
2458.5961374096055,-55.922110626172106,10.908100362914917,0.0,0.0,1.134823084620222,17.90854878941564,0.21133797278721864,STABLE
2434.192693854566,-63.96643371891584,9.398393463389775,0.0,0.0,3.142147985556713,9.445430855167473,0.22976049027588963,STABLE
2490.404246449012,-43.40329979297571,42.254160642644464,0.0,0.0,11.963087363637165,3.1734527197305455,0.7603386553139673,WIDEBAND
2415.992759186843,-45.49197345410045,11.002971408587895,0.8963289878683729,4.98797972586044,7.8286508172075635,10.335117580323402,0.5434402708261273,PULSED
2402.001868832907,-56.18501178547283,71.94669131396861,0.0,0.0,8.998489611941505,10.662250572224071,0.8164801588151731,WIDEBAND
2417.860417569712,-50.92885629159983,7.2584436610758765,0.0,0.0,1.6884558965119152,8.041856789137382,0.21629160738846462,STABLE
2477.822386558688,-43.87206653750587,15.760826689525224,0.7105488024708722,3.0064737166722404,3.9511275302673567,6.710214626116775,0.45459406198237484,PULSED
2403.509076592281,-51.24872841652321,7.441558161576633,0.0,0.0,0.7279898201763917,18.534548073770413,0.26355159017899316,STABLE
2441.666941096255,-42.73106050914012,6.747839072855215,0.0,0.0,1.3090530215492175,6.158990453804805,0.27015074037314946,STABLE
2488.363085311557,-45.036528565048364,18.881274305520385,0.41681391316132305,3.20398911488334,20.500333493678497,7.055380984634179,0.615575495681809,AGILE
2470.5516260937734,-50.72118191720528,12.250126836522803,0.6949612718123703,5.518969886562099,4.241420708355925,7.463472304765252,0.27316375890240663,PULSED
2426.8570106143043,-33.239069468054794,85.80635500935483,0.0,0.0,6.752047137354555,4.739889467315695,0.7533561765839799,WIDEBAND
2496.711449161901,-53.917958148014044,63.921577480325155,0.0,0.0,10.059085250348218,7.544092857895081,0.855571065309583,WIDEBAND
2422.700548717731,-41.99342083333783,68.84785880986396,0.0,0.0,3.3916033565228787,4.641245366356209,0.9334941358325674,WIDEBAND
2413.0046440084866,-59.31451287333077,9.22026100759422,0.0,0.0,1.4652394923928593,18.37832302762725,0.2714285154657323,STABLE
2476.916405583132,-47.38789930233811,10.374123165189944,0.4506937081382408,3.924524756090934,29.17126979930827,9.339304231490395,0.6407674615028229,AGILE
2426.077205371573,-38.56235425220303,42.51971486827936,0.0,0.0,12.080381272181521,10.937523257545704,0.8015790947222469,WIDEBAND
2402.302250157234,-43.33460712818437,17.852921784853805,0.5308077247225931,4.116632294523941,32.366371820746195,7.803273978875952,0.6577095563366422,AGILE
2408.8811882014006,-39.431575192568246,23.108755438258555,0.2,7.080227646130533,5.272800870855858,5.663432062489042,0.3874139175380573,PULSED
2443.3055823419486,-37.37143087324005,66.1632071569257,0.0,0.0,16.87331373907939,7.565215457140424,0.9510589209419921,WIDEBAND
2434.801301467107,-63.337140113308756,10.916341614958219,0.0,0.0,1.5561084146929018,5.583662311613224,0.15113337153373174,STABLE
2436.586861408699,-48.407184876660814,16.555156485416475,0.9425542110110885,4.761444322945772,6.233421101290779,16.734643764362033,0.3590908994827611,PULSED
2472.235935059645,-52.07816511528651,7.061195319594552,0.0,0.0,1.50999529498215,7.284681540697527,0.27679187056179666,STABLE
2469.8096708349412,-42.87365147137966,20.7067791979299,0.8509998652776786,6.011340589407636,0.7455843868991443,16.934250547685902,0.3392922804923531,PULSED
2403.671131095108,-41.14428421919336,73.3243378975882,0.0,0.0,7.975662429563484,6.929449916388078,0.8210982395036008,WIDEBAND
2495.4501244301314,-46.40906928541583,79.79545237579644,0.0,0.0,9.83081583219262,9.931172187323229,0.8375598094884836,WIDEBAND
2419.990820247511,-54.59452558306665,8.578238797379969,0.0,0.0,2.0050305806708324,15.577480679395027,0.23081972701856193,STABLE
2414.775344507211,-40.43516773397434,8.204845621437823,0.0,0.0,2.6694726875148795,16.78166033501256,0.2474748369018168,STABLE
2495.9453074386706,-48.15159546526179,82.7453852715517,0.0,0.0,6.71010859170275,9.73781739842174,0.7366868393966614,WIDEBAND
2474.333468994426,-47.46101994739877,37.98668184452711,0.0,0.0,12.807390408315095,3.216671110749025,0.7321213076269839,WIDEBAND
2440.423023293286,-53.18049227495079,21.6450862643127,0.7964298469007667,2.806508937539344,4.218998251121894,5.207260829147737,0.505468960772453,PULSED
2407.186216584096,-46.12322713688684,7.61985665419851,0.0,0.0,0.14380904614023504,5.164020816659956,0.2987041425997901,STABLE
2463.53007444227,-57.37944305891337,20.47346566772628,1.121865565962118,5.691768967797053,2.64789439439153,4.7660789730588355,0.4739881875339263,PULSED
2406.7640870595537,-50.37102784024253,24.638719838553484,0.6023261243463497,4.8865564283747736,23.993136873223776,14.732773341464112,0.6609235800040778,AGILE
2453.33585875147,-48.37302984876659,8.857930782254398,0.0,0.0,1.2257242776721307,5.504149537793764,0.26922697083076225,STABLE
2492.429841301447,-46.339237200393114,15.848410187638903,0.4497370639856978,4.217477153848271,3.2361265698323645,16.70145620773714,0.494715782977986,PULSED
2427.5762075495068,-55.08600402707147,9.947992675518973,0.0,0.0,1.130451848586376,8.241680826232567,0.3686185220867908,STABLE
2436.7120410635293,-51.266679986899675,83.13570452908733,0.0,0.0,4.334594547519133,7.638054327272889,0.7697759411350321,WIDEBAND
2423.786403643862,-49.8016155978544,8.500646586380926,0.0,0.0,1.9042140127462166,8.66804863627709,0.3570968873728083,STABLE
2499.024334740695,-53.07205713143833,47.85954432478443,0.0,0.0,5.407393418823025,10.445732493547894,0.7966405209659344,WIDEBAND
2409.9377311435705,-34.33833558635467,10.954567047332542,0.9213415443863862,7.077589293105544,5.371043852945645,17.22840955993963,0.3474735592867676,PULSED
2414.5100749548355,-39.16078415576408,17.478513485232867,0.929702515030599,1.0,22.634195568100534,10.361406044198251,0.465484035272018,AGILE
2496.568181075694,-40.50115524932312,23.603894513771195,0.8954995129813845,3.317001482342678,19.71137974544457,11.493476080533178,0.34809979040771644,AGILE
2467.4471435205164,-50.71668533535905,18.774015449873296,0.6822224976383253,6.043159455162621,0.12809046477466524,12.80841036194716,0.3796722221188765,PULSED
2435.3343855939925,-42.15382942106168,10.28109023466909,0.36720401227548677,4.946980433160904,27.830664193007202,11.718618688432434,0.6132612556501829,AGILE
2479.792981170102,-46.288165575424586,95.76176993737366,0.0,0.0,9.895196678069851,11.73171695676596,0.8018346262048879,WIDEBAND
2420.872688343696,-58.89473872982955,6.582081957908317,0.0,0.0,0.47348175791707203,15.945229903914706,0.23829973734073484,STABLE
2408.091598247595,-59.616582187532465,11.449351726382188,0.5468344376551499,6.120860352934603,5.6100149673125514,6.179119384764864,0.4061192165105942,PULSED
2497.9662451655563,-39.681701188873,13.620800229884543,0.6783944067001929,5.001256623299044,4.242448367378713,15.994230081427627,0.4315355307609587,PULSED
2442.002973918315,-44.753945944266434,19.04859457133662,0.6116231701429364,3.262198974436812,1.746403284480118,5.8375741822097895,0.4266406190858658,PULSED
2400.2650664491616,-53.976111310690015,71.69117152333095,0.0,0.0,8.242673923171008,5.141512036080663,0.90723123173297,WIDEBAND
2442.8378815992537,-50.541956271582,8.856857948312975,0.3696593634130785,4.356244227057518,2.73262403172268,16.570055534951425,0.2682252959651319,PULSED
2415.3284316624495,-57.29912392681592,10.922888584484404,0.0,0.0,0.6143634543652096,9.654855093501421,0.2885996076813427,STABLE
2492.3312562310257,-53.01074982919784,9.500296526464668,0.0,0.0,2.1975803997752057,19.33790801283388,0.15298243599010325,STABLE
2474.811461636938,-46.68153840103004,16.72728106082665,0.5477833085318474,4.436823881975334,25.77614214098284,6.614682369277303,0.43748134577848585,AGILE
2449.076337453488,-31.3531860741289,18.568044314115514,0.7321919089274087,4.9420867641133395,24.839274950659043,8.24325726816917,0.4701223781436979,AGILE
2434.2713642754957,-53.62310970721836,9.471166184856747,0.0,0.0,1.7995091613650105,5.603806099098857,0.16574385411455506,STABLE
2431.69679658833,-42.6640911487298,15.080218400593388,0.8631870619696581,3.1327487021356033,23.236350253751205,12.946850122707593,0.6537609811421666,AGILE
2421.5131218078272,-57.643047165087964,10.645008663046244,0.0,0.0,2.0295580715444133,14.392389287607038,0.2223384231651497,STABLE
2497.1826426060966,-55.030731200320425,7.673114202950975,0.0,0.0,1.7700596390391468,8.444840449982829,0.2554350944141047,STABLE
2442.3495394679653,-58.576533397937,8.017011253446308,0.0,0.0,2.135945802332502,14.790301023038829,0.21063670380154195,STABLE
2420.3239731867257,-49.57616523131874,64.5066417037651,0.0,0.0,7.854165068191345,2.152147174269551,0.732436691404977,WIDEBAND
2499.1286575485865,-45.71997981569223,68.63641631056842,0.0,0.0,3.1924964883035987,8.256967612153247,0.8278032756597405,WIDEBAND
2408.70560570302,-53.790864683183344,67.07544737043153,0.0,0.0,10.826169171371799,7.062107016733953,0.7540248120623467,WIDEBAND
2448.7266296656635,-45.55938220874551,26.53981596705369,0.9337420764851045,4.381612125754588,4.657802338569463,8.432506013063104,0.44315068488684234,PULSED
2472.639177269087,-43.908634256710684,53.491897048575034,0.0,0.0,1.2962723415537711,6.165200986968786,0.7747735437522031,WIDEBAND
2403.5375396724207,-46.81579482351744,18.062763615551425,0.6064667645376539,4.755538663276451,5.7761018716265395,14.073483545464219,0.45000712247709107,PULSED
2422.708778129277,-39.68664604134453,15.100470863440364,1.0129199683072627,5.073171850920398,7.041907466782127,17.69836762669906,0.3319058581350506,PULSED
2425.997073188089,-50.037688183351406,70.863446478023,0.0,0.0,15.325016799114916,5.821036547354239,0.7584442220257053,WIDEBAND
2418.034209837494,-54.55133926518693,8.902174567407645,0.0,0.0,1.29086303426157,16.97011782326879,0.35065416699252466,STABLE
2435.179826164179,-52.160649497264984,15.575009608545656,0.5417551935753673,3.524066614090132,5.3341337010499,14.7980297733248,0.4541893058552109,PULSED
2430.965203002718,-53.29935138553218,5.9317777209405795,0.0,0.0,1.2560622632486702,14.255343652408412,0.2861137389163865,STABLE
2438.559725603737,-47.422183808235324,63.844375051678824,0.0,0.0,6.448908338335887,7.109073546698561,0.8890576991281132,WIDEBAND
2484.2119609650435,-47.463916787549394,15.725213760880292,1.0768259147759784,6.408423260894715,2.304196388450393,16.4433864030514,0.4098475603278853,PULSED
2497.656501276083,-43.16690275658036,26.687278945285325,0.3583707771617491,7.434305867269825,17.453598105370762,5.679684776417879,0.7188304825323472,AGILE
2406.373548757488,-31.318563616269866,27.48947116196306,0.6871907679373641,4.190961178162419,0.7192759188804403,12.881930854491173,0.46296102015904955,PULSED
2420.83201461299,-36.685645440229514,17.437809360548222,0.3604570629643571,2.727724323948639,30.195846399519457,13.54744761811099,0.4872795585789891,AGILE
2466.055008307296,-55.68726501125487,65.64886229038908,0.0,0.0,8.728608171627542,9.65489933453338,0.8240139457107329,WIDEBAND
2409.307806889904,-38.37683154469374,29.75401647058286,0.5470917141568299,2.7951253734327755,13.242061318778282,10.415481533600744,0.6162107996516134,AGILE
2410.391616486886,-38.882432220697964,25.706483247070143,0.41519637978523827,3.2943467080700066,3.356878866737574,12.79915207629883,0.43414340655202677,PULSED
